date,hospital,city,drug,stock_units,usage_today,reorder_flag,delivery_delayed,supplier,supplier_country,geo_risk,expired,temperature_risk,unit_cost_inr
2026-04-06,Fortis Mumbai,Mumbai,MORPHINE,313,15,True,False,LifeSave Pharma,India,LOW,False,CRITICAL,3867
2026-04-07,Fortis Mumbai,Mumbai,MORPHINE,295,18,False,False,LifeSave Pharma,India,LOW,False,HIGH,3867
2026-04-08,Fortis Mumbai,Mumbai,MORPHINE,280,15,False,False,LifeSave Pharma,India,LOW,False,HIGH,3867
2026-04-09,Fortis Mumbai,Mumbai,MORPHINE,254,26,False,False,LifeSave Pharma,India,LOW,False,CRITICAL,3867
2026-04-10,Fortis Mumbai,Mumbai,MORPHINE,237,17,False,False,LifeSave Pharma,India,LOW,False,CRITICAL,3867
2026-04-11,Fortis Mumbai,Mumbai,MORPHINE,222,15,False,False,LifeSave Pharma,India,LOW,False,CRITICAL,3867
2026-04-12,Fortis Mumbai,Mumbai,MORPHINE,208,14,False,False,LifeSave Pharma,India,LOW,False,CRITICAL,3867
2026-04-13,Fortis Mumbai,Mumbai,MORPHINE,192,16,False,False,LifeSave Pharma,India,LOW,False,CRITICAL,3867
2026-04-14,Fortis Mumbai,Mumbai,MORPHINE,174,18,False,False,LifeSave Pharma,India,LOW,False,CRITICAL,3867
2026-04-15,Fortis Mumbai,Mumbai,MORPHINE,162,12,False,False,LifeSave Pharma,India,LOW,False,CRITICAL,3867
2026-04-16,Fortis Mumbai,Mumbai,MORPHINE,146,16,False,False,LifeSave Pharma,India,LOW,False,CRITICAL,3867
2026-04-17,Fortis Mumbai,Mumbai,MORPHINE,131,15,False,False,LifeSave Pharma,India,LOW,False,CRITICAL,3867
2026-04-18,Fortis Mumbai,Mumbai,MORPHINE,116,15,False,False,LifeSave Pharma,India,LOW,False,CRITICAL,3867
2026-04-19,Fortis Mumbai,Mumbai,MORPHINE,102,14,False,False,LifeSave Pharma,India,LOW,False,CRITICAL,3867
2026-04-20,Fortis Mumbai,Mumbai,MORPHINE,89,13,False,False,LifeSave Pharma,India,LOW,False,CRITICAL,3867
2026-04-21,Fortis Mumbai,Mumbai,MORPHINE,70,19,False,False,LifeSave Pharma,India,LOW,False,CRITICAL,3867
2026-04-22,Fortis Mumbai,Mumbai,MORPHINE,57,13,False,False,LifeSave Pharma,India,LOW,False,CRITICAL,3867
2026-04-23,Fortis Mumbai,Mumbai,MORPHINE,40,17,False,False,LifeSave Pharma,India,LOW,False,CRITICAL,3867
2026-04-24,Fortis Mumbai,Mumbai,MORPHINE,25,15,True,True,LifeSave Pharma,India,LOW,False,CRITICAL,3867
2026-03-26,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,309,44,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-03-27,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,253,56,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-03-28,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,201,52,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-03-29,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,151,50,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-03-30,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,100,51,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-03-31,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,263,45,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-01,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,216,47,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-02,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,172,44,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-03,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,118,54,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-04,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,328,56,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-05,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,289,39,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-06,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,246,43,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-07,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,205,41,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-08,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,160,45,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-09,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,115,45,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-10,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,305,56,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-11,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,262,43,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-12,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,208,54,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-13,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,152,56,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-14,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,99,53,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-15,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,277,47,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-16,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,225,52,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-17,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,181,44,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-18,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,137,44,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-19,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,348,44,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-20,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,290,58,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-21,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,238,52,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-22,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,197,41,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-23,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,151,46,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-04-24,CMC Vellore,Vellore,Lidocaine Hydrochloride Injection,111,40,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,422
2026-03-26,Fortis Mumbai,Mumbai,Karina,138,48,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-03-27,Fortis Mumbai,Mumbai,Karina,95,43,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-03-28,Fortis Mumbai,Mumbai,Karina,462,43,True,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-03-29,Fortis Mumbai,Mumbai,Karina,412,50,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-03-30,Fortis Mumbai,Mumbai,Karina,363,49,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-03-31,Fortis Mumbai,Mumbai,Karina,311,52,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-01,Fortis Mumbai,Mumbai,Karina,267,44,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-02,Fortis Mumbai,Mumbai,Karina,229,38,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-03,Fortis Mumbai,Mumbai,Karina,192,37,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-04,Fortis Mumbai,Mumbai,Karina,152,40,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-05,Fortis Mumbai,Mumbai,Karina,99,53,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-06,Fortis Mumbai,Mumbai,Karina,140,100,True,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-07,Fortis Mumbai,Mumbai,Karina,90,50,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-08,Fortis Mumbai,Mumbai,Karina,190,48,True,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-09,Fortis Mumbai,Mumbai,Karina,138,52,False,False,GlobalMeds Inc,USA,MEDIUM,False,HIGH,1768
2026-04-10,Fortis Mumbai,Mumbai,Karina,358,50,True,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-11,Fortis Mumbai,Mumbai,Karina,317,41,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-12,Fortis Mumbai,Mumbai,Karina,279,38,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-13,Fortis Mumbai,Mumbai,Karina,233,46,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-14,Fortis Mumbai,Mumbai,Karina,181,52,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-15,Fortis Mumbai,Mumbai,Karina,145,36,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-16,Fortis Mumbai,Mumbai,Karina,106,39,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-17,Fortis Mumbai,Mumbai,Karina,68,38,True,True,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-18,Fortis Mumbai,Mumbai,Karina,176,41,True,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-19,Fortis Mumbai,Mumbai,Karina,133,43,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-20,Fortis Mumbai,Mumbai,Karina,96,37,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-21,Fortis Mumbai,Mumbai,Karina,506,45,True,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-22,Fortis Mumbai,Mumbai,Karina,465,41,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-23,Fortis Mumbai,Mumbai,Karina,413,52,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-04-24,Fortis Mumbai,Mumbai,Karina,376,37,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,1768
2026-03-26,KIMS Hyderabad,Hyderabad,WipeEssentials,261,113,False,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-03-27,KIMS Hyderabad,Hyderabad,WipeEssentials,242,132,True,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-03-28,KIMS Hyderabad,Hyderabad,WipeEssentials,553,95,True,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-03-29,KIMS Hyderabad,Hyderabad,WipeEssentials,453,100,False,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-03-30,KIMS Hyderabad,Hyderabad,WipeEssentials,352,101,False,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-03-31,KIMS Hyderabad,Hyderabad,WipeEssentials,239,113,False,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-01,KIMS Hyderabad,Hyderabad,WipeEssentials,248,110,True,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-02,KIMS Hyderabad,Hyderabad,WipeEssentials,353,115,True,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-03,KIMS Hyderabad,Hyderabad,WipeEssentials,232,121,False,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-04,KIMS Hyderabad,Hyderabad,WipeEssentials,503,104,True,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-05,KIMS Hyderabad,Hyderabad,WipeEssentials,385,118,False,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-06,KIMS Hyderabad,Hyderabad,WipeEssentials,249,136,False,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-07,KIMS Hyderabad,Hyderabad,WipeEssentials,536,92,True,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-08,KIMS Hyderabad,Hyderabad,WipeEssentials,442,94,False,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-09,KIMS Hyderabad,Hyderabad,WipeEssentials,313,129,False,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-10,KIMS Hyderabad,Hyderabad,WipeEssentials,123,190,True,True,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-11,KIMS Hyderabad,Hyderabad,WipeEssentials,8,115,True,True,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-12,KIMS Hyderabad,Hyderabad,WipeEssentials,141,109,True,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-13,KIMS Hyderabad,Hyderabad,WipeEssentials,174,127,True,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-14,KIMS Hyderabad,Hyderabad,WipeEssentials,503,114,True,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-15,KIMS Hyderabad,Hyderabad,WipeEssentials,367,136,False,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-16,KIMS Hyderabad,Hyderabad,WipeEssentials,255,112,False,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-17,KIMS Hyderabad,Hyderabad,WipeEssentials,509,106,True,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-18,KIMS Hyderabad,Hyderabad,WipeEssentials,410,99,False,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-19,KIMS Hyderabad,Hyderabad,WipeEssentials,286,124,False,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-20,KIMS Hyderabad,Hyderabad,WipeEssentials,460,114,True,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-21,KIMS Hyderabad,Hyderabad,WipeEssentials,349,111,False,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-22,KIMS Hyderabad,Hyderabad,WipeEssentials,555,128,True,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-23,KIMS Hyderabad,Hyderabad,WipeEssentials,425,130,False,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-04-24,KIMS Hyderabad,Hyderabad,WipeEssentials,298,127,False,False,MedSupply India,India,LOW,False,NORMAL,4169
2026-03-26,KIMS Hyderabad,Hyderabad,Liraglutide Injection,148,49,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-03-27,KIMS Hyderabad,Hyderabad,Liraglutide Injection,213,123,True,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-03-28,KIMS Hyderabad,Hyderabad,Liraglutide Injection,166,47,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-03-29,KIMS Hyderabad,Hyderabad,Liraglutide Injection,107,59,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-03-30,KIMS Hyderabad,Hyderabad,Liraglutide Injection,522,44,True,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-03-31,KIMS Hyderabad,Hyderabad,Liraglutide Injection,474,48,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-01,KIMS Hyderabad,Hyderabad,Liraglutide Injection,424,50,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-02,KIMS Hyderabad,Hyderabad,Liraglutide Injection,381,43,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-03,KIMS Hyderabad,Hyderabad,Liraglutide Injection,335,46,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-04,KIMS Hyderabad,Hyderabad,Liraglutide Injection,285,50,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-05,KIMS Hyderabad,Hyderabad,Liraglutide Injection,236,49,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-06,KIMS Hyderabad,Hyderabad,Liraglutide Injection,190,46,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-07,KIMS Hyderabad,Hyderabad,Liraglutide Injection,148,42,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-08,KIMS Hyderabad,Hyderabad,Liraglutide Injection,400,53,True,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-09,KIMS Hyderabad,Hyderabad,Liraglutide Injection,352,48,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-10,KIMS Hyderabad,Hyderabad,Liraglutide Injection,306,46,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-11,KIMS Hyderabad,Hyderabad,Liraglutide Injection,256,50,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-12,KIMS Hyderabad,Hyderabad,Liraglutide Injection,210,46,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-13,KIMS Hyderabad,Hyderabad,Liraglutide Injection,152,58,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-14,KIMS Hyderabad,Hyderabad,Liraglutide Injection,106,46,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-15,KIMS Hyderabad,Hyderabad,Liraglutide Injection,412,46,True,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-16,KIMS Hyderabad,Hyderabad,Liraglutide Injection,367,45,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-17,KIMS Hyderabad,Hyderabad,Liraglutide Injection,313,54,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-18,KIMS Hyderabad,Hyderabad,Liraglutide Injection,266,47,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-19,KIMS Hyderabad,Hyderabad,Liraglutide Injection,220,46,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-20,KIMS Hyderabad,Hyderabad,Liraglutide Injection,170,50,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-21,KIMS Hyderabad,Hyderabad,Liraglutide Injection,117,53,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-22,KIMS Hyderabad,Hyderabad,Liraglutide Injection,292,52,True,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-23,KIMS Hyderabad,Hyderabad,Liraglutide Injection,248,44,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-04-24,KIMS Hyderabad,Hyderabad,Liraglutide Injection,189,59,False,False,LifeSave Pharma,India,LOW,False,HIGH,4122
2026-03-26,Apollo Chennai,Chennai,Phenobarbital Tablet,30,120,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-03-27,Apollo Chennai,Chennai,Phenobarbital Tablet,467,137,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-03-28,Apollo Chennai,Chennai,Phenobarbital Tablet,370,97,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-03-29,Apollo Chennai,Chennai,Phenobarbital Tablet,235,135,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-03-30,Apollo Chennai,Chennai,Phenobarbital Tablet,97,138,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-03-31,Apollo Chennai,Chennai,Phenobarbital Tablet,227,136,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-01,Apollo Chennai,Chennai,Phenobarbital Tablet,254,132,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-02,Apollo Chennai,Chennai,Phenobarbital Tablet,444,107,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-03,Apollo Chennai,Chennai,Phenobarbital Tablet,325,119,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-04,Apollo Chennai,Chennai,Phenobarbital Tablet,308,136,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-05,Apollo Chennai,Chennai,Phenobarbital Tablet,287,135,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-06,Apollo Chennai,Chennai,Phenobarbital Tablet,317,94,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-07,Apollo Chennai,Chennai,Phenobarbital Tablet,394,108,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-08,Apollo Chennai,Chennai,Phenobarbital Tablet,288,106,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-09,Apollo Chennai,Chennai,Phenobarbital Tablet,166,122,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-10,Apollo Chennai,Chennai,Phenobarbital Tablet,44,122,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-11,Apollo Chennai,Chennai,Phenobarbital Tablet,364,115,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-12,Apollo Chennai,Chennai,Phenobarbital Tablet,247,117,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-13,Apollo Chennai,Chennai,Phenobarbital Tablet,132,115,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-14,Apollo Chennai,Chennai,Phenobarbital Tablet,40,92,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-15,Apollo Chennai,Chennai,Phenobarbital Tablet,0,108,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-16,Apollo Chennai,Chennai,Phenobarbital Tablet,171,137,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-17,Apollo Chennai,Chennai,Phenobarbital Tablet,43,128,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-18,Apollo Chennai,Chennai,Phenobarbital Tablet,458,131,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-19,Apollo Chennai,Chennai,Phenobarbital Tablet,336,122,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-20,Apollo Chennai,Chennai,Phenobarbital Tablet,542,138,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-21,Apollo Chennai,Chennai,Phenobarbital Tablet,425,117,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-22,Apollo Chennai,Chennai,Phenobarbital Tablet,318,107,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-23,Apollo Chennai,Chennai,Phenobarbital Tablet,191,127,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-04-24,Apollo Chennai,Chennai,Phenobarbital Tablet,222,138,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,3959
2026-03-26,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,487,106,True,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-03-27,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,410,77,False,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-03-28,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,301,109,False,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-03-29,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,194,107,False,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-03-30,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,341,80,True,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-03-31,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,252,89,False,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-04-01,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,404,106,True,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-04-02,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,318,86,False,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-04-03,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,216,102,False,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-04-04,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,570,105,True,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-04-05,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,487,83,False,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-04-06,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,391,96,False,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-04-07,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,307,84,False,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-04-08,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,202,105,False,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-04-09,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,610,87,True,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-04-10,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,531,79,False,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-04-11,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,424,107,False,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-04-12,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,325,99,False,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-04-13,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,224,101,False,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
2026-04-14,CMC Vellore,Vellore,Dextrose Monohydrate 50% Injection,390,80,True,False,BioPharm Ltd,India,LOW,False,NORMAL,3322
